run_idx,k_center,E_k
9,464.5927734375,2.850615320574417e-09
9,465.5908203125,2.728242304483023e-09
9,466.5888671875,2.607838089500741e-09
9,467.5869140625,2.494857667570603e-09
9,468.5849609375,2.3836155626453817e-09
9,469.5830078125,2.2729565040128443e-09
9,470.5810546875,2.165154266651818e-09
9,471.5791015625,2.0639073993737053e-09
9,472.5771484375,1.9647915659548274e-09
9,473.5751953125,1.868569679506492e-09
9,474.5732421875,1.7750446699053503e-09
9,475.5712890625,1.683289988328028e-09
9,476.5693359375,1.5986114156298634e-09
9,477.5673828125,2.1523360558826505e-09
9,478.5654296875,1.4887370500648647e-09
9,479.5634765625,1.3419863583704486e-09
9,480.5615234375,1.2546630959293667e-09
9,481.5595703125,1.1680845217208372e-09
9,482.5576171875,1.0949945150924653e-09
9,483.5556640625,1.031686215026328e-09
9,484.5537109375,9.67060193562064e-10
9,485.5517578125,9.139249445981707e-10
9,486.5498046875,8.601906651148803e-10
9,487.5478515625,8.083747209887007e-10
9,488.5458984375,7.613358642658655e-10
9,489.5439453125,7.185814085701698e-10
9,490.5419921875,6.765815163216553e-10
9,491.5400390625,6.377377648026812e-10
9,492.5380859375,6.040417021684702e-10
9,493.5361328125,5.725744397209445e-10
9,494.5341796875,5.44319601618475e-10
9,495.5322265625,5.175978224822344e-10
9,496.5302734375,4.986484195561805e-10
9,497.5283203125,4.763678802868669e-10
9,498.5263671875,4.62043683963163e-10
9,499.5244140625,4.499115332988438e-10
9,500.5224609375,4.3923875887868527e-10
9,501.5205078125,4.328158784210056e-10
9,502.5185546875,4.0556471286522743e-10
9,503.5166015625,3.412926820903269e-10
9,504.5146484375,2.944847300196202e-10
9,505.5126953125,2.6095699722925397e-10
9,506.5107421875,2.3479386238982405e-10
9,507.5087890625,2.1624788071022153e-10
9,508.5068359375,1.996599242374225e-10
9,509.5048828125,1.8416484584925598e-10
9,510.5029296875,1.7005669368228714e-10
9,511.5009765625,1.5669872241035198e-10
10,1.4990234375,0.0007219240098224458
10,2.4970703125,0.0018292736303539702
10,3.4951171875,0.0010417758994807397
10,4.4931640625,0.0003191496258566837
10,5.4912109375,0.0003338125968660189
10,6.4892578125,0.0002482704184423316
10,7.4873046875,0.00023254220059790162
10,8.4853515625,0.00018911800312485284
10,9.4833984375,0.00011936857788962564
10,10.4814453125,7.759248880398801e-05
10,11.4794921875,6.465558414487373e-05
10,12.4775390625,5.413686620498924e-05
10,13.4755859375,5.6786634205598406e-05
10,14.4736328125,5.303734187776464e-05
10,15.4716796875,4.796424732176423e-05
10,16.4697265625,3.9124528697784994e-05
10,17.4677734375,3.61759554326344e-05
10,18.4658203125,2.786042494034273e-05
10,19.4638671875,2.6047877228081977e-05
10,20.4619140625,2.1706168333654624e-05
10,21.4599609375,1.9795463885161562e-05
10,22.4580078125,2.0219512502260737e-05
10,23.4560546875,1.8908993135596106e-05
10,24.4541015625,1.7911262977981525e-05
10,25.4521484375,1.623047521723802e-05
10,26.4501953125,1.7142839280708485e-05
10,27.4482421875,1.564872046816307e-05
10,28.4462890625,1.4912903328920983e-05
10,29.4443359375,1.4564253772097845e-05
10,30.4423828125,1.4369962483473456e-05
10,31.4404296875,1.4103896467076525e-05
10,32.4384765625,1.3541829476408884e-05
10,33.4365234375,1.330650252542247e-05
10,34.4345703125,1.1854873426491707e-05
10,35.4326171875,1.2418954596237556e-05
10,36.4306640625,1.146343065534914e-05
10,37.4287109375,1.1169746652140234e-05
10,38.4267578125,1.0342091454006084e-05
10,39.4248046875,9.604475978154067e-06
10,40.4228515625,8.940948467659198e-06
10,41.4208984375,8.375443405176391e-06
10,42.4189453125,8.275233660976626e-06
10,43.4169921875,7.894420127905361e-06
10,44.4150390625,7.928149917726954e-06
10,45.4130859375,7.319410955134549e-06
10,46.4111328125,7.29536588616978e-06
10,47.4091796875,7.209249357373326e-06
10,48.4072265625,6.973677798988271e-06
10,49.4052734375,6.931293571209097e-06
10,50.4033203125,6.6659713997361965e-06
10,51.4013671875,6.701665706555423e-06
10,52.3994140625,6.679676009355924e-06
10,53.3974609375,6.504811751423722e-06
10,54.3955078125,6.6088246992618256e-06
10,55.3935546875,6.535538196540695e-06
10,56.3916015625,6.606058275937391e-06
10,57.3896484375,6.271241293538372e-06
10,58.3876953125,6.282914331299373e-06
10,59.3857421875,6.223483830833006e-06
10,60.3837890625,6.37871134947337e-06
10,61.3818359375,6.090500027753649e-06
10,62.3798828125,6.02633721113088e-06
10,63.3779296875,5.704514927654601e-06
10,64.3759765625,5.6324455372508395e-06
10,65.3740234375,5.391724041302659e-06
10,66.3720703125,5.171005553889716e-06
10,67.3701171875,4.9429169358985316e-06
10,68.3681640625,4.736814634831028e-06
10,69.3662109375,4.718651291766983e-06
10,70.3642578125,4.476448892688818e-06
10,71.3623046875,4.2706658911295415e-06
10,72.3603515625,4.2797200550171375e-06
10,73.3583984375,4.068564403736037e-06
10,74.3564453125,3.991869208285863e-06
10,75.3544921875,3.864993201363351e-06
10,76.3525390625,3.837349789743896e-06
10,77.3505859375,3.684503243153754e-06
10,78.3486328125,3.642143599288081e-06
10,79.3466796875,3.5305294514823443e-06
10,80.3447265625,3.5221679596155247e-06
10,81.3427734375,3.491039068646626e-06
10,82.3408203125,3.3920002652305318e-06
10,83.3388671875,3.460136458465018e-06
10,84.3369140625,3.3347735682320943e-06
10,85.3349609375,3.425585701630983e-06
10,86.3330078125,3.3121868727531974e-06
10,87.3310546875,3.321835719046956e-06
10,88.3291015625,3.256023609237985e-06
10,89.3271484375,3.1969452004572084e-06
10,90.3251953125,3.158480086358531e-06
10,91.3232421875,3.1529688262495854e-06
10,92.3212890625,3.123829113543643e-06
10,93.3193359375,3.0624418448532983e-06
10,94.3173828125,3.0876608952280486e-06
10,95.3154296875,2.9742857040794393e-06
10,96.3134765625,2.9921221734845316e-06
10,97.3115234375,2.890215130161117e-06
10,98.3095703125,2.87856502670839e-06
10,99.3076171875,2.9033422750820114e-06
10,100.3056640625,2.807882741394828e-06
10,101.3037109375,2.792256440086314e-06
10,102.3017578125,2.7175707503354496e-06
10,103.2998046875,2.7987116949589805e-06
10,104.2978515625,2.7660962889646635e-06
10,105.2958984375,2.702567384693728e-06
10,106.2939453125,2.613505024757551e-06
10,107.2919921875,2.6274727776457102e-06
10,108.2900390625,2.628955373224031e-06
10,109.2880859375,2.5484335931629342e-06
10,110.2861328125,2.531635375117711e-06
10,111.2841796875,2.511468199267589e-06
10,112.2822265625,2.481128932593829e-06
10,113.2802734375,2.428531753478967e-06
10,114.2783203125,2.3826083800430384e-06
10,115.2763671875,2.3513949576694303e-06
10,116.2744140625,2.323070991732255e-06
10,117.2724609375,2.269068211723408e-06
10,118.2705078125,2.1925094691277763e-06
10,119.2685546875,2.1986683079925453e-06
10,120.2666015625,2.123385070919109e-06
10,121.2646484375,2.071412643848215e-06
10,122.2626953125,2.0236537021123735e-06
10,123.2607421875,1.9616558232600532e-06
10,124.2587890625,1.9179713754472026e-06
10,125.2568359375,1.868782035764402e-06
10,126.2548828125,1.80575892756275e-06
10,127.2529296875,1.7955616813614466e-06
10,128.2509765625,1.7511780199413232e-06
10,129.2490234375,1.7056732822047273e-06
10,130.2470703125,1.6749542810594908e-06
10,131.2451171875,1.6453952769016547e-06
10,132.2431640625,1.5984830944399895e-06
10,133.2412109375,1.5684814853341758e-06
10,134.2392578125,1.5256040159397463e-06
10,135.2373046875,1.5065910513240902e-06
10,136.2353515625,1.4368493417698597e-06
10,137.2333984375,1.4128395504267644e-06
10,138.2314453125,1.3492697082024472e-06
10,139.2294921875,1.315827940364289e-06
10,140.2275390625,1.297081369654286e-06
10,141.2255859375,1.2443879526091228e-06
10,142.2236328125,1.2114470800487292e-06
10,143.2216796875,1.170696060409959e-06
10,144.2197265625,1.1323850317539423e-06
10,145.2177734375,1.0860415908394047e-06
10,146.2158203125,1.0659000603036222e-06
10,147.2138671875,1.027581283807047e-06
10,148.2119140625,9.989066002633314e-07
10,149.2099609375,9.74866216196608e-07
10,150.2080078125,9.503814430753774e-07
10,151.2060546875,9.21044027861716e-07
10,152.2041015625,8.997505932471843e-07
10,153.2021484375,8.700426422188763e-07
10,154.2001953125,8.476804187564707e-07
10,155.1982421875,8.263986705662777e-07
10,156.1962890625,7.957350913372469e-07
10,157.1943359375,7.714277156683705e-07
10,158.1923828125,7.539939899993471e-07
10,159.1904296875,7.226623610478308e-07
10,160.1884765625,7.744749727658076e-07
10,161.1865234375,6.95748454434137e-07
10,162.1845703125,6.761997742343339e-07
10,163.1826171875,6.592968577359641e-07
10,164.1806640625,6.43251442107072e-07
10,165.1787109375,6.353720572964714e-07
10,166.1767578125,6.190872879350503e-07
10,167.1748046875,6.09873427034513e-07
10,168.1728515625,5.916976872337938e-07
10,169.1708984375,5.841068027757015e-07
10,170.1689453125,5.67743798802218e-07
10,171.1669921875,5.608210860093369e-07
10,172.1650390625,5.510372257640978e-07
10,173.1630859375,5.405286864708609e-07
10,174.1611328125,5.267562846852386e-07
10,175.1591796875,5.199881398201273e-07
10,176.1572265625,5.111268219774042e-07
10,177.1552734375,4.979790310704279e-07
10,178.1533203125,4.974527708535447e-07
10,179.1513671875,4.827352378432042e-07
10,180.1494140625,4.775751220905093e-07
10,181.1474609375,4.65213730931635e-07
10,182.1455078125,4.598144409897314e-07
10,183.1435546875,4.5394114357794796e-07
10,184.1416015625,4.4863112139890477e-07
10,185.1396484375,4.4689063576280333e-07
10,186.1376953125,4.4301164197374714e-07
10,187.1357421875,4.37896673228437e-07
10,188.1337890625,4.335051159476961e-07
10,189.1318359375,4.2541916864725505e-07
10,190.1298828125,4.243580304371804e-07
10,191.1279296875,4.188516286077798e-07
10,192.1259765625,4.182205011813991e-07
10,193.1240234375,4.126256803910775e-07
10,194.1220703125,4.0818514458694176e-07
10,195.1201171875,4.0391266136382515e-07
10,196.1181640625,4.0141241227345173e-07
10,197.1162109375,3.930001392164395e-07
10,198.1142578125,3.8972717588797117e-07
10,199.1123046875,3.8460445397542286e-07
10,200.1103515625,3.8264354580187655e-07
10,201.1083984375,3.822284252975639e-07
10,202.1064453125,3.79662113943875e-07
10,203.1044921875,3.7688986517078447e-07
10,204.1025390625,3.7085249640736606e-07
10,205.1005859375,3.6949460986631793e-07
10,206.0986328125,3.690517921687598e-07
10,207.0966796875,3.661416138858678e-07
10,208.0947265625,3.6224018944407655e-07
10,209.0927734375,3.5773065527866315e-07
10,210.0908203125,3.5659901352028657e-07
10,211.0888671875,3.520951572738273e-07
10,212.0869140625,3.5125367051634694e-07
10,213.0849609375,3.9600613611266144e-07
10,214.0830078125,3.520296546951114e-07
10,215.0810546875,3.4517563515683373e-07
10,216.0791015625,3.386868868626397e-07
10,217.0771484375,3.3908458123290906e-07
10,218.0751953125,3.337288536856834e-07
10,219.0732421875,3.313773633131471e-07
10,220.0712890625,3.272447622753966e-07
10,221.0693359375,3.2551850419387403e-07
10,222.0673828125,3.1694978068245507e-07
10,223.0654296875,3.151335196291943e-07
10,224.0634765625,3.0987022760765597e-07
10,225.0615234375,3.0720806666567296e-07
10,226.0595703125,3.023460271810889e-07
10,227.0576171875,3.0163992181220885e-07
10,228.0556640625,2.976070108447974e-07
10,229.0537109375,2.9379578186396026e-07
10,230.0517578125,2.900784076159251e-07
10,231.0498046875,2.8980351375042397e-07
10,232.0478515625,2.8746582467734023e-07
10,233.0458984375,2.866128901556316e-07
10,234.0439453125,2.8260281353803897e-07
10,235.0419921875,2.8193824088032697e-07
10,236.0400390625,2.779059395422644e-07
10,237.0380859375,2.776539153125891e-07
10,238.0361328125,2.722663364745556e-07
10,239.0341796875,2.717975484369948e-07
10,240.0322265625,2.6842743434662064e-07
10,241.0302734375,2.6786659836510653e-07
10,242.0283203125,2.640435022068964e-07
10,243.0263671875,2.609707138053242e-07
10,244.0244140625,2.578381993394951e-07
10,245.0224609375,2.5237141239924635e-07
10,246.0205078125,2.5125171055515766e-07
10,247.0185546875,2.4686856863521593e-07
10,248.0166015625,2.424044148412663e-07
10,249.0146484375,2.4303680254168665e-07
10,250.0126953125,2.403953095479072e-07
10,251.0107421875,2.387070306684089e-07
10,252.0087890625,2.347461355056152e-07
10,253.0068359375,2.331947858549904e-07
10,254.0048828125,2.292611315092086e-07
10,255.0029296875,2.2726264616128333e-07
10,256.0009765625,2.2425707695039122e-07
10,256.9990234375,2.217805915015857e-07
10,257.9970703125,2.1862387416762746e-07
10,258.9951171875,2.1638570769826888e-07
10,259.9931640625,2.132886433715594e-07
10,260.9912109375,2.1118414377220236e-07
10,261.9892578125,2.088688989132599e-07
10,262.9873046875,2.044687928865149e-07
10,263.9853515625,2.0198049909618408e-07
10,264.9833984375,1.9904331733599677e-07
10,265.9814453125,2.3366859024278402e-07
10,266.9794921875,1.971940395650607e-07
10,267.9775390625,1.9141309944173404e-07
10,268.9755859375,1.888653049105891e-07
10,269.9736328125,1.8429065113921206e-07
10,270.9716796875,1.816087632164892e-07
10,271.9697265625,1.7832579482453522e-07
10,272.9677734375,1.7637191532222073e-07
10,273.9658203125,1.7359561990496228e-07
10,274.9638671875,1.7026753088522864e-07
10,275.9619140625,1.6738494717762986e-07
10,276.9599609375,1.646792897426943e-07
10,277.9580078125,1.6328536760531945e-07
10,278.9560546875,1.6070774936499102e-07
10,279.9541015625,1.5839774266892556e-07
10,280.9521484375,1.563215442947891e-07
10,281.9501953125,1.539502749817177e-07
10,282.9482421875,1.5148585991155508e-07
10,283.9462890625,1.486284336026697e-07
10,284.9443359375,1.475150478258228e-07
10,285.9423828125,1.4526124136355794e-07
10,286.9404296875,1.4194865910816688e-07
10,287.9384765625,1.4077345640489602e-07
10,288.9365234375,1.3823233838548604e-07
10,289.9345703125,1.368850292983489e-07
10,290.9326171875,1.3456604753475061e-07
10,291.9306640625,1.3243245192480643e-07
10,292.9287109375,1.3013621455292956e-07
10,293.9267578125,1.2892035481463476e-07
10,294.9248046875,1.2741519671368953e-07
10,295.9228515625,1.257825587894683e-07
10,296.9208984375,1.2288487698881203e-07
10,297.9189453125,1.2105218488432055e-07
10,298.9169921875,1.1933551302012223e-07
10,299.9150390625,1.1765472332887303e-07
10,300.9130859375,1.1624340333802644e-07
10,301.9111328125,1.1402878478617217e-07
10,302.9091796875,1.1234079686113736e-07
10,303.9072265625,1.1093152664134934e-07
10,304.9052734375,1.089494954347795e-07
10,305.9033203125,1.0715954310511507e-07
10,306.9013671875,1.0630846979745744e-07
10,307.8994140625,1.0425933512154802e-07
10,308.8974609375,1.023143933133355e-07
10,309.8955078125,1.0080804014797542e-07
10,310.8935546875,9.904272449865964e-08
10,311.8916015625,9.717027840836174e-08
10,312.8896484375,9.463366498683367e-08
10,313.8876953125,9.330209832752313e-08
10,314.8857421875,9.162126070998442e-08
10,315.8837890625,8.936249875860474e-08
10,316.8818359375,8.784147585975585e-08
10,317.8798828125,8.615528997239966e-08
10,318.8779296875,1.1008359242350109e-07
10,319.8759765625,8.542404507383683e-08
10,320.8740234375,8.204315786238493e-08
10,321.8720703125,8.023335491515805e-08
10,322.8701171875,7.761239286206831e-08
10,323.8681640625,7.57519752173575e-08
10,324.8662109375,7.377313213869947e-08
10,325.8642578125,7.222955573262268e-08
10,326.8623046875,7.031357965112048e-08
10,327.8603515625,6.87895101506577e-08
10,328.8583984375,6.726142994329515e-08
10,329.8564453125,6.604745559885489e-08
10,330.8544921875,6.46880641185142e-08
10,331.8525390625,6.334135393675366e-08
10,332.8505859375,6.208947115131653e-08
10,333.8486328125,6.091109402029151e-08
10,334.8466796875,5.954245610322264e-08
10,335.8447265625,5.849818005112987e-08
10,336.8427734375,5.740875055404632e-08
10,337.8408203125,5.633373623125519e-08
10,338.8388671875,5.5155592145079674e-08
10,339.8369140625,5.409860998207869e-08
10,340.8349609375,5.321005377515142e-08
10,341.8330078125,5.228395032852594e-08
10,342.8310546875,5.125480738138304e-08
10,343.8291015625,5.029700151024858e-08
10,344.8271484375,4.914312809917164e-08
10,345.8251953125,4.832427832598842e-08
10,346.8232421875,4.741693248093556e-08
10,347.8212890625,4.6512194406792505e-08
10,348.8193359375,4.574332568453941e-08
10,349.8173828125,4.482521644719978e-08
10,350.8154296875,4.3972376548776175e-08
10,351.8134765625,4.3094664769633434e-08
10,352.8115234375,4.2275300929385715e-08
10,353.8095703125,4.1559900666269576e-08
10,354.8076171875,4.0619678382665165e-08
10,355.8056640625,3.9775836094505695e-08
10,356.8037109375,3.9033074711278064e-08
10,357.8017578125,3.8314932342831934e-08
10,358.7998046875,3.742660281975385e-08
10,359.7978515625,3.676619592087833e-08
10,360.7958984375,3.607727129036331e-08
10,361.7939453125,3.535965715821474e-08
10,362.7919921875,3.4675247931279824e-08
10,363.7900390625,3.405869728197109e-08
10,364.7880859375,3.331393579490659e-08
10,365.7861328125,3.265343904349631e-08
10,366.7841796875,3.1984693361854576e-08
10,367.7822265625,3.1275310627174945e-08
10,368.7802734375,3.061670669305639e-08
10,369.7783203125,3.008025177621684e-08
10,370.7763671875,2.9418296810602796e-08
10,371.7744140625,4.294195196307517e-08
10,372.7724609375,2.9337170039324025e-08
10,373.7705078125,2.851673922725515e-08
10,374.7685546875,2.759814683227012e-08
10,375.7666015625,2.6710820278555337e-08
10,376.7646484375,2.6045265543518147e-08
10,377.7626953125,2.5508523940684808e-08
10,378.7607421875,2.5056878458460872e-08
10,379.7587890625,2.455637921170662e-08
10,380.7568359375,2.4008591823759832e-08
10,381.7548828125,2.3593450728773363e-08
10,382.7529296875,2.300050437508004e-08
10,383.7509765625,2.2537650689406605e-08
10,384.7490234375,2.20971453354996e-08
10,385.7470703125,2.1594831555514976e-08
10,386.7451171875,2.1155580129119594e-08
10,387.7431640625,2.0692306514416356e-08
10,388.7412109375,2.0241879118634122e-08
10,389.7392578125,1.9828164583531976e-08
10,390.7373046875,1.939725355909749e-08
10,391.7353515625,1.8993869898053592e-08
10,392.7333984375,1.860301592976249e-08
10,393.7314453125,1.819834156795084e-08
10,394.7294921875,1.782053354309399e-08
10,395.7275390625,1.74517038318211e-08
10,396.7255859375,1.7068231992539882e-08
10,397.7236328125,1.671684068952197e-08
10,398.7216796875,1.6338248163142695e-08
10,399.7197265625,1.5991250198389315e-08
10,400.7177734375,1.5643200215954455e-08
10,401.7158203125,1.529090914892959e-08
10,402.7138671875,1.4969140280353067e-08
10,403.7119140625,1.4635203626059742e-08
10,404.7099609375,1.4322010447499704e-08
10,405.7080078125,1.4006010833396865e-08
10,406.7060546875,1.3690258905851843e-08
10,407.7041015625,1.3392340133793348e-08
10,408.7021484375,1.3126523717112715e-08
10,409.7001953125,1.2810469400280012e-08
10,410.6982421875,1.2548836668504353e-08
10,411.6962890625,1.2255157296290194e-08
10,412.6943359375,1.1980235769972389e-08
10,413.6923828125,1.170593286115141e-08
10,414.6904296875,1.1450719091246109e-08
10,415.6884765625,1.1188133906086531e-08
10,416.6865234375,1.0935250754087298e-08
10,417.6845703125,1.0694626306181765e-08
10,418.6826171875,1.043486233107791e-08
10,419.6806640625,1.0192095692874546e-08
10,420.6787109375,9.947079630609531e-09
10,421.6767578125,9.719214707456299e-09
10,422.6748046875,9.484884024130575e-09
10,423.6728515625,9.265596042422415e-09
10,424.6708984375,1.419163800698757e-08
10,425.6689453125,9.309979986852569e-09
10,426.6669921875,8.772698067609983e-09
10,427.6650390625,8.396502129827053e-09
10,428.6630859375,8.154259105299228e-09
10,429.6611328125,7.884470360548654e-09
10,430.6591796875,7.661591892118573e-09
10,431.6572265625,7.444598743432596e-09
10,432.6552734375,7.2346565780150395e-09
10,433.6533203125,7.057244288150737e-09
10,434.6513671875,6.8484111570094705e-09
10,435.6494140625,6.65646765993218e-09
10,436.6474609375,6.476436833468807e-09
10,437.6455078125,6.288082347789893e-09
10,438.6435546875,6.107726344981084e-09
10,439.6416015625,5.928551976302319e-09
10,440.6396484375,5.755968840910494e-09
10,441.6376953125,5.585107414285463e-09
10,442.6357421875,5.419864804306292e-09
10,443.6337890625,5.256674571250524e-09
10,444.6318359375,5.0962140952498965e-09
10,445.6298828125,4.9377476719632375e-09
10,446.6279296875,4.781508513948437e-09
10,447.6259765625,4.632833932088423e-09
10,448.6240234375,4.484425307636429e-09
10,449.6220703125,4.334526461366648e-09
10,450.6201171875,4.1964801711930415e-09
10,451.6181640625,4.050742624589556e-09
10,452.6162109375,3.918033357555811e-09
10,453.6142578125,3.781374254104753e-09
10,454.6123046875,3.649979917018379e-09
10,455.6103515625,3.5215345888860126e-09
10,456.6083984375,3.392433144683201e-09
10,457.6064453125,3.2719913791972915e-09
10,458.6044921875,3.151058278366696e-09
10,459.6025390625,3.0295693817279233e-09
10,460.6005859375,2.9188326970979088e-09
10,461.5986328125,2.8039964533245083e-09
10,462.5966796875,2.696572149791763e-09
10,463.5947265625,2.5886389611255742e-09
10,464.5927734375,2.485362056191911e-09
10,465.5908203125,2.3833692816030267e-09
10,466.5888671875,2.283313406923444e-09
10,467.5869140625,2.1877793368359295e-09
10,468.5849609375,2.0960379604076964e-09
10,469.5830078125,2.0031880766650573e-09
10,470.5810546875,1.9132732267451027e-09
10,471.5791015625,1.830524290565618e-09
10,472.5771484375,1.7463989086621166e-09
10,473.5751953125,1.6679322001111484e-09
10,474.5732421875,1.5886490437186138e-09
10,475.5712890625,1.5119751199405155e-09
10,476.5693359375,1.4422684776224284e-09
10,477.5673828125,1.9012033656997042e-09
10,478.5654296875,1.3340715977402315e-09
10,479.5634765625,1.222292842153539e-09
10,480.5615234375,1.1534438732930343e-09
10,481.5595703125,1.0849839981046529e-09
10,482.5576171875,1.0237055475542015e-09
10,483.5556640625,9.716878996152892e-10
10,484.5537109375,9.177143777340015e-10
10,485.5517578125,8.741356285087928e-10
10,486.5498046875,8.285378610054607e-10
10,487.5478515625,7.841197857904011e-10
10,488.5458984375,7.442466580734173e-10
10,489.5439453125,7.085776169440443e-10
10,490.5419921875,6.736933412436968e-10
10,491.5400390625,6.41232529195786e-10
10,492.5380859375,6.126458421675124e-10
10,493.5361328125,5.86949730915926e-10
10,494.5341796875,5.624436409163272e-10
10,495.5322265625,5.395931698096195e-10
10,496.5302734375,5.244463732151868e-10
10,497.5283203125,5.050065254163865e-10
10,498.5263671875,4.929649228084362e-10
10,499.5244140625,4.817360622827909e-10
10,500.5224609375,4.730753798695316e-10
10,501.5205078125,4.671517928174306e-10
10,502.5185546875,4.430028331443979e-10
10,503.5166015625,3.780125328900127e-10
10,504.5146484375,3.2945817805675626e-10
10,505.5126953125,2.927326200640641e-10
10,506.5107421875,2.6217309330442023e-10
10,507.5087890625,2.3817211457391516e-10
10,508.5068359375,2.1698720653096775e-10
10,509.5048828125,1.9905833552664952e-10
10,510.5029296875,1.8477890882899097e-10
10,511.5009765625,1.7210054131470976e-10
11,1.4990234375,0.00040984968000441
11,2.4970703125,0.0015958234507652182
11,3.4951171875,0.0009451061801402025
11,4.4931640625,0.0005334818330068704
11,5.4912109375,0.0005733541895019699
11,6.4892578125,0.000394125766805374
11,7.4873046875,0.00031993144918426847
11,8.4853515625,0.00023369176452209543
11,9.4833984375,0.00018119283542565026
11,10.4814453125,0.00011879668598511385
11,11.4794921875,0.0001034838788635987
11,12.4775390625,8.248079585877359e-05
11,13.4755859375,8.03994417780605e-05
11,14.4736328125,6.740145471874007e-05
11,15.4716796875,6.000339764284155e-05
11,16.4697265625,4.876879042340935e-05
11,17.4677734375,4.7123039010809254e-05
11,18.4658203125,4.123797072941462e-05
11,19.4638671875,4.011975554563868e-05
11,20.4619140625,3.4109713633897555e-05
11,21.4599609375,3.187843008570434e-05
11,22.4580078125,3.0958250576935196e-05
11,23.4560546875,2.8789749091898664e-05
11,24.4541015625,2.7067789561398996e-05
11,25.4521484375,2.6792550184915713e-05
11,26.4501953125,2.9047670423826424e-05
11,27.4482421875,2.709040409666668e-05
11,28.4462890625,2.6098666757763235e-05
11,29.4443359375,2.4800181983511346e-05
11,30.4423828125,2.366176860644573e-05
11,31.4404296875,2.1284660151610973e-05
11,32.4384765625,2.0425867198945935e-05
11,33.4365234375,1.8366770195577424e-05
11,34.4345703125,1.585603803217888e-05
11,35.4326171875,1.5291078774297733e-05
11,36.4306640625,1.3679860359740896e-05
11,37.4287109375,1.2883947892753294e-05
11,38.4267578125,1.126335057007822e-05
11,39.4248046875,1.0515717533099667e-05
11,40.4228515625,1.0134349242287462e-05
11,41.4208984375,9.554915303948368e-06
11,42.4189453125,9.358466958054944e-06
11,43.4169921875,8.70007248369672e-06
11,44.4150390625,8.645295337989483e-06
11,45.4130859375,8.098824506322198e-06
11,46.4111328125,7.855834339994085e-06
11,47.4091796875,7.5948552567016866e-06
11,48.4072265625,7.478780347061205e-06
11,49.4052734375,7.1723288853713735e-06
11,50.4033203125,6.651335975445912e-06
11,51.4013671875,6.6349697366654455e-06
11,52.3994140625,6.597307482979827e-06
11,53.3974609375,6.221172728197496e-06
11,54.3955078125,6.3179823462033875e-06
11,55.3935546875,6.069103333904007e-06
11,56.3916015625,6.1105936911098785e-06
11,57.3896484375,5.7535698862987024e-06
11,58.3876953125,5.864797394936492e-06
11,59.3857421875,5.633510162252774e-06
11,60.3837890625,5.492139058722572e-06
11,61.3818359375,5.144594627182669e-06
11,62.3798828125,5.181159136242132e-06
11,63.3779296875,4.738498405772988e-06
11,64.3759765625,4.628283835498759e-06
11,65.3740234375,4.4308512365310845e-06
11,66.3720703125,4.257169640036485e-06
11,67.3701171875,4.083783209070052e-06
11,68.3681640625,3.974028628437609e-06
11,69.3662109375,4.007421708670291e-06
11,70.3642578125,3.827202910263217e-06
11,71.3623046875,3.644643995812855e-06
11,72.3603515625,3.6199741953479346e-06
11,73.3583984375,3.5413718330142944e-06
11,74.3564453125,3.4518832265704384e-06
11,75.3544921875,3.381964782910971e-06
11,76.3525390625,3.378179396735996e-06
11,77.3505859375,3.282150188732368e-06
11,78.3486328125,3.2721037110772706e-06
11,79.3466796875,3.093351268770491e-06
11,80.3447265625,2.9901149025114453e-06
11,81.3427734375,2.9630343805562987e-06
11,82.3408203125,2.8517418809423543e-06
11,83.3388671875,2.86065158141759e-06
11,84.3369140625,2.698380998899675e-06
11,85.3349609375,2.768066445039205e-06
11,86.3330078125,2.7337353469135025e-06
11,87.3310546875,2.7761163767150505e-06
11,88.3291015625,2.713109800032181e-06
11,89.3271484375,2.68688550653877e-06
11,90.3251953125,2.6680413028575766e-06
11,91.3232421875,2.655564085493607e-06
11,92.3212890625,2.6163229497559104e-06
11,93.3193359375,2.5040051295097935e-06
11,94.3173828125,2.4959311733036774e-06
11,95.3154296875,2.373123735096151e-06
11,96.3134765625,2.372287388441527e-06
11,97.3115234375,2.3221442294632394e-06
11,98.3095703125,2.3139898902401535e-06
11,99.3076171875,2.301692789612758e-06
11,100.3056640625,2.251347712785793e-06
11,101.3037109375,2.3091315121105768e-06
11,102.3017578125,2.251441782637408e-06
11,103.2998046875,2.2961624262544068e-06
11,104.2978515625,2.3227184341961842e-06
11,105.2958984375,2.301452363601331e-06
11,106.2939453125,2.311138313024266e-06
11,107.2919921875,2.336268053080781e-06
11,108.2900390625,2.3570371949642624e-06
11,109.2880859375,2.308835995662401e-06
11,110.2861328125,2.258525952590419e-06
11,111.2841796875,2.1959382973197883e-06
11,112.2822265625,2.1996209939275535e-06
11,113.2802734375,2.1444519716063874e-06
11,114.2783203125,2.1471316666006404e-06
11,115.2763671875,2.078299623519188e-06
11,116.2744140625,2.065199370860241e-06
11,117.2724609375,2.0203764287524395e-06
11,118.2705078125,1.9883704003929006e-06
11,119.2685546875,1.954020566991248e-06
11,120.2666015625,1.9435181650630708e-06
11,121.2646484375,1.9113151425517694e-06
11,122.2626953125,1.8887854022200092e-06
11,123.2607421875,1.856533809310056e-06
11,124.2587890625,1.857909426589548e-06
11,125.2568359375,1.8195303397846023e-06
